index,D_0__Archaea;D_1__Euryarchaeota,D_0__Bacteria;D_1__Acidobacteria,D_0__Bacteria;D_1__Actinobacteria,D_0__Bacteria;D_1__Armatimonadetes,D_0__Bacteria;D_1__Bacteroidetes,D_0__Bacteria;D_1__Chloroflexi,D_0__Bacteria;D_1__Cyanobacteria,D_0__Bacteria;D_1__Deferribacteres,D_0__Bacteria;D_1__Deinococcus-Thermus,D_0__Bacteria;D_1__Elusimicrobia,D_0__Bacteria;D_1__Entotheonellaeota,D_0__Bacteria;D_1__Epsilonbacteraeota,D_0__Bacteria;D_1__Firmicutes,D_0__Bacteria;D_1__Fusobacteria,D_0__Bacteria;D_1__Gemmatimonadetes,D_0__Bacteria;D_1__Lentisphaerae,D_0__Bacteria;D_1__Nitrospirae,D_0__Bacteria;D_1__Omnitrophicaeota,D_0__Bacteria;D_1__Patescibacteria,D_0__Bacteria;D_1__Planctomycetes,D_0__Bacteria;D_1__Proteobacteria,D_0__Bacteria;D_1__Rokubacteria,D_0__Bacteria;D_1__Tenericutes,D_0__Bacteria;D_1__Verrucomicrobia,D_0__Bacteria;D_1__Zixibacteria,Group1,Group2
D28E04C,0.0,0.0,82.0,0.0,77069.0,0.0,1037.0,0.0,0.0,0.0,0.0,1780.0,115524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,404.0,3922.0,0.0,Cecum,D28C
D28E04D,0.0,0.0,372.0,0.0,1903.0,9.0,0.0,42.0,17.0,0.0,0.0,21197.0,119261.0,55.0,20.0,0.0,169.0,0.0,0.0,18.0,4323.0,21.0,0.0,105.0,0.0,Duodenum,D28D
D28E04I,0.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26292.0,101488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E04J,0.0,0.0,14.0,0.0,588.0,0.0,6.0,0.0,0.0,0.0,0.0,548.0,94378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D28E05C,0.0,0.0,145.0,0.0,82506.0,0.0,43.0,0.0,0.0,0.0,0.0,1701.0,93315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.0,0.0,5.0,56.0,0.0,Cecum,D28C
D28E05D,0.0,15.0,493.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.0,85439.0,173.0,71.0,0.0,82.0,12.0,23.0,44.0,3209.0,0.0,0.0,97.0,0.0,Duodenum,D28D
D28E05I,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,19406.0,97496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E05J,0.0,0.0,2.0,0.0,947.0,0.0,6.0,0.0,0.0,0.0,0.0,385.0,95812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D28E06C,0.0,0.0,45.0,0.0,52137.0,0.0,69.0,0.0,0.0,0.0,0.0,484.0,108355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,32.0,5.0,0.0,Cecum,D28C
D28E06D,0.0,0.0,144.0,0.0,897.0,0.0,0.0,7.0,0.0,0.0,0.0,10842.0,113962.0,0.0,15.0,0.0,93.0,6.0,0.0,13.0,1330.0,0.0,0.0,54.0,0.0,Duodenum,D28D
D28E06I,0.0,0.0,67.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,130341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E06J,0.0,0.0,40.0,0.0,521.0,0.0,3.0,0.0,0.0,0.0,0.0,288.0,150339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D28E07C,0.0,0.0,98.0,0.0,55207.0,0.0,801.0,0.0,0.0,0.0,0.0,11573.0,102072.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4378.0,0.0,85.0,9.0,0.0,Cecum,D28C
D28E07D,0.0,15.0,436.0,0.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,27289.0,65998.0,30.0,21.0,0.0,43.0,0.0,0.0,0.0,2711.0,0.0,0.0,28.0,0.0,Duodenum,D28D
D28E07I,0.0,0.0,13.0,0.0,273.0,0.0,72.0,0.0,0.0,0.0,0.0,3493.0,74726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E07J,0.0,0.0,4.0,0.0,3575.0,0.0,28.0,0.0,0.0,0.0,0.0,976.0,68471.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,9.0,0.0,Jejunum,D28J
D28E08C,4.0,0.0,249.0,0.0,74140.0,0.0,222.0,0.0,0.0,0.0,0.0,394.0,104303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.0,0.0,407.0,113.0,0.0,Cecum,D28C
D28E08D,0.0,0.0,682.0,0.0,3276.0,0.0,0.0,29.0,0.0,0.0,0.0,8476.0,21853.0,177.0,45.0,0.0,213.0,0.0,0.0,0.0,3560.0,0.0,7.0,165.0,0.0,Duodenum,D28D
D28E08I,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6572.0,157237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E08J,0.0,0.0,19.0,0.0,557.0,0.0,12.0,0.0,0.0,0.0,0.0,4539.0,63381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D28E09C,0.0,0.0,194.0,0.0,34655.0,0.0,521.0,0.0,0.0,0.0,0.0,1514.0,99646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,419.0,10103.0,0.0,Cecum,D28C
D28E09D,0.0,0.0,94.0,0.0,817.0,0.0,0.0,5.0,0.0,0.0,0.0,28241.0,90729.0,40.0,0.0,0.0,78.0,0.0,6.0,6.0,1311.0,6.0,0.0,62.0,0.0,Duodenum,D28D
D28E09I,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15462.0,87943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E09J,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,94499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D28E10C,0.0,0.0,70.0,0.0,55203.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,70359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,3737.0,0.0,Cecum,D28C
D28E10D,0.0,4.0,694.0,0.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,23638.0,77721.0,134.0,22.0,0.0,0.0,0.0,0.0,10.0,3204.0,0.0,0.0,137.0,0.0,Duodenum,D28D
D28E10I,0.0,0.0,111.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,59285.0,97785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,Ileum,D28I
D28E10J,0.0,0.0,38.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,85723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,Jejunum,D28J
D35E01C,64.0,0.0,262.0,0.0,24871.0,0.0,3434.0,0.0,0.0,0.0,0.0,15009.0,111450.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2924.0,0.0,134.0,66.0,0.0,Cecum,D35C
D35E01D,0.0,0.0,329.0,0.0,1864.0,0.0,0.0,7.0,0.0,0.0,0.0,135966.0,24930.0,61.0,0.0,0.0,154.0,0.0,17.0,63.0,2375.0,0.0,15.0,90.0,0.0,Duodenum,D35D
D35E01I,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8273.0,118801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E01J,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,91159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,Jejunum,D35J
D35E02C,13.0,0.0,167.0,0.0,39414.0,0.0,121.0,0.0,0.0,0.0,0.0,2345.0,103057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445.0,0.0,229.0,0.0,0.0,Cecum,D35C
D35E02D,0.0,0.0,147.0,0.0,1403.0,0.0,0.0,0.0,0.0,16.0,0.0,83561.0,69523.0,72.0,18.0,0.0,70.0,0.0,13.0,0.0,1915.0,0.0,0.0,81.0,0.0,Duodenum,D35D
D35E02I,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,20651.0,165761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E02J,0.0,0.0,9.0,0.0,2214.0,0.0,3.0,0.0,0.0,0.0,0.0,395.0,154807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,12.0,0.0,0.0,Jejunum,D35J
D35E03C,0.0,0.0,358.0,0.0,37155.0,0.0,90.0,0.0,0.0,0.0,0.0,1396.0,113845.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1583.0,0.0,184.0,0.0,0.0,Cecum,D35C
D35E03D,0.0,0.0,338.0,0.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,20186.0,112709.0,16.0,0.0,0.0,92.0,0.0,0.0,18.0,1571.0,11.0,0.0,38.0,0.0,Duodenum,D35D
D35E03I,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,7862.0,117055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,Ileum,D35I
D35E03J,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,123707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,0.0,Jejunum,D35J
D35E04C,2.0,0.0,109.0,0.0,36815.0,0.0,534.0,0.0,0.0,0.0,0.0,5125.0,145245.0,72.0,0.0,5.0,0.0,0.0,0.0,0.0,2225.0,0.0,171.0,52.0,0.0,Cecum,D35C
D35E04D,0.0,0.0,357.0,0.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,84186.0,40652.0,39.0,42.0,0.0,127.0,0.0,0.0,42.0,2365.0,0.0,6.0,73.0,0.0,Duodenum,D35D
D35E04I,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,12735.0,138823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E04J,0.0,0.0,151.0,0.0,5179.0,0.0,44.0,0.0,0.0,0.0,0.0,1691.0,112017.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,414.0,0.0,27.0,9.0,0.0,Jejunum,D35J
D35E05C,11.0,0.0,181.0,0.0,81907.0,0.0,1332.0,0.0,0.0,0.0,0.0,10937.0,91442.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7446.0,0.0,395.0,34.0,0.0,Cecum,D35C
D35E05D,17.0,45.0,494.0,0.0,3683.0,0.0,0.0,87.0,0.0,0.0,0.0,29385.0,51187.0,109.0,116.0,0.0,371.0,0.0,29.0,0.0,5391.0,0.0,303.0,142.0,0.0,Duodenum,D35D
D35E05I,0.0,0.0,61.0,0.0,5143.0,0.0,115.0,0.0,0.0,0.0,0.0,6137.0,88754.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,121.0,0.0,Ileum,D35I
D35E05J,0.0,0.0,48.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,137408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,6.0,0.0,Jejunum,D35J
D35E06C,0.0,0.0,319.0,0.0,25059.0,0.0,1036.0,0.0,0.0,0.0,0.0,5132.0,138908.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1510.0,0.0,102.0,105.0,0.0,Cecum,D35C
D35E06D,0.0,0.0,651.0,0.0,2681.0,0.0,6.0,26.0,0.0,0.0,0.0,23951.0,75766.0,0.0,79.0,0.0,153.0,0.0,0.0,52.0,3244.0,27.0,47.0,89.0,25.0,Duodenum,D35D
D35E06I,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,20378.0,105760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E06J,0.0,0.0,12.0,0.0,284.0,0.0,11.0,0.0,0.0,0.0,0.0,1572.0,110853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,Jejunum,D35J
D35E07C,7.0,0.0,225.0,0.0,24057.0,0.0,205.0,0.0,0.0,0.0,0.0,1539.0,111845.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1321.0,0.0,75.0,16.0,0.0,Cecum,D35C
D35E07D,0.0,0.0,361.0,0.0,1612.0,0.0,7.0,8.0,0.0,0.0,0.0,110031.0,31494.0,12.0,0.0,0.0,99.0,0.0,0.0,32.0,1867.0,0.0,21.0,51.0,0.0,Duodenum,D35D
D35E07I,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,19559.0,108146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E07J,0.0,0.0,23.0,0.0,2222.0,0.0,38.0,0.0,0.0,0.0,0.0,185.0,84787.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,6.0,0.0,0.0,Jejunum,D35J
D35E08C,0.0,0.0,129.0,0.0,26616.0,0.0,18.0,0.0,0.0,0.0,0.0,1597.0,66726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29103.0,0.0,0.0,0.0,0.0,Cecum,D35C
D35E08D,0.0,8.0,580.0,0.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,12801.0,52760.0,69.0,42.0,0.0,176.0,0.0,0.0,86.0,3990.0,45.0,15.0,109.0,0.0,Duodenum,D35D
D35E08I,0.0,0.0,27.0,0.0,8444.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,97069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E08J,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,4366.0,150801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,Jejunum,D35J
D35E09C,12.0,0.0,93.0,0.0,59304.0,0.0,722.0,0.0,0.0,0.0,0.0,3689.0,125953.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1980.0,0.0,145.0,22.0,0.0,Cecum,D35C
D35E09D,0.0,0.0,156.0,0.0,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,42479.0,79185.0,56.0,37.0,0.0,81.0,0.0,0.0,32.0,1705.0,0.0,0.0,25.0,0.0,Duodenum,D35D
D35E09I,0.0,0.0,21.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,20450.0,97694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E09J,0.0,0.0,9.0,0.0,2381.0,0.0,11.0,6.0,0.0,0.0,0.0,1772.0,90222.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,3.0,0.0,0.0,Jejunum,D35J
D35E10C,10.0,0.0,221.0,0.0,49967.0,0.0,438.0,0.0,0.0,0.0,0.0,2358.0,106510.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1177.0,0.0,186.0,167.0,0.0,Cecum,D35C
D35E10D,0.0,0.0,104.0,0.0,1085.0,9.0,0.0,0.0,0.0,0.0,0.0,16422.0,108134.0,22.0,0.0,0.0,54.0,0.0,3.0,0.0,1353.0,0.0,0.0,25.0,0.0,Duodenum,D35D
D35E10I,0.0,0.0,12.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,25089.0,93898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Ileum,D35I
D35E10J,0.0,0.0,5.0,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,3632.0,103952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,Jejunum,D35J
D42E01C,0.0,0.0,102.0,0.0,15008.0,0.0,284.0,0.0,0.0,0.0,0.0,2737.0,117994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,25.0,12.0,0.0,Cecum,D42C
D42E01D,27.0,0.0,576.0,0.0,2720.0,0.0,0.0,11.0,0.0,0.0,0.0,2396.0,86481.0,105.0,12.0,0.0,114.0,0.0,0.0,10.0,4113.0,0.0,5.0,101.0,0.0,Duodenum,D42D
D42E01I,0.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.0,138685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E01J,0.0,0.0,34.0,0.0,155.0,0.0,2.0,0.0,0.0,0.0,0.0,288.0,120680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,Jejunum,D42J
D42E02C,6.0,0.0,161.0,0.0,35379.0,0.0,3987.0,0.0,0.0,0.0,0.0,3840.0,109199.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3951.0,0.0,31.0,3543.0,0.0,Cecum,D42C
D42E02D,0.0,0.0,321.0,0.0,1660.0,0.0,0.0,7.0,0.0,0.0,0.0,22965.0,141805.0,53.0,25.0,0.0,13.0,0.0,0.0,15.0,2422.0,19.0,28.0,51.0,0.0,Duodenum,D42D
D42E02I,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,89237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E02J,0.0,0.0,37.0,0.0,4609.0,0.0,9.0,12.0,0.0,0.0,0.0,439.0,149833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,31.0,5.0,0.0,Jejunum,D42J
D42E03C,0.0,0.0,149.0,0.0,31985.0,0.0,169.0,0.0,0.0,0.0,0.0,1209.0,133008.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2500.0,0.0,89.0,14.0,0.0,Cecum,D42C
D42E03D,0.0,0.0,288.0,0.0,1475.0,0.0,11.0,0.0,0.0,0.0,0.0,99297.0,42891.0,37.0,13.0,0.0,120.0,15.0,0.0,0.0,2148.0,8.0,0.0,51.0,0.0,Duodenum,D42D
D42E03I,0.0,0.0,91.0,0.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,140435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E03J,0.0,0.0,10.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,174791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,Jejunum,D42J
D42E04C,7.0,0.0,149.0,0.0,38676.0,0.0,264.0,0.0,0.0,0.0,0.0,5087.0,113197.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,847.0,0.0,56.0,21.0,0.0,Cecum,D42C
D42E04D,0.0,0.0,528.0,0.0,2204.0,0.0,0.0,0.0,7.0,0.0,0.0,24483.0,89151.0,587.0,18.0,0.0,112.0,0.0,6.0,0.0,2427.0,0.0,15.0,79.0,0.0,Duodenum,D42D
D42E04I,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,118401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E04J,0.0,0.0,8.0,0.0,2498.0,0.0,20.0,0.0,0.0,0.0,0.0,652.0,140206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,5.0,0.0,0.0,Jejunum,D42J
D42E05C,0.0,0.0,51.0,0.0,17041.0,0.0,271.0,0.0,0.0,0.0,0.0,6840.0,97321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,0.0,9.0,0.0,0.0,Cecum,D42C
D42E05D,0.0,0.0,686.0,0.0,962.0,0.0,0.0,0.0,9.0,0.0,0.0,2075.0,71534.0,250.0,172.0,0.0,30.0,0.0,0.0,0.0,658.0,0.0,0.0,39.0,0.0,Duodenum,D42D
D42E05I,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.0,120597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E05J,0.0,0.0,41.0,0.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,123328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,66.0,0.0,Jejunum,D42J
D42E06C,0.0,0.0,171.0,0.0,28915.0,0.0,348.0,0.0,0.0,0.0,0.0,1003.0,151540.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1923.0,0.0,80.0,17.0,0.0,Cecum,D42C
D42E06D,0.0,0.0,183.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,109919.0,536.0,17.0,0.0,60.0,0.0,0.0,3.0,1129.0,0.0,0.0,30.0,0.0,Duodenum,D42D
D42E06I,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,150523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E06J,0.0,0.0,26.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,365029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,0.0,Jejunum,D42J
D42E07C,0.0,0.0,146.0,0.0,29192.0,0.0,83.0,0.0,0.0,0.0,0.0,4914.0,111231.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1780.0,0.0,67.0,7.0,0.0,Cecum,D42C
D42E07D,0.0,0.0,71.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.0,118146.0,260.0,0.0,0.0,0.0,0.0,0.0,11.0,343.0,0.0,0.0,27.0,0.0,Duodenum,D42D
D42E07I,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,146688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E07J,0.0,0.0,15.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,173232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jejunum,D42J
D42E08C,0.0,0.0,212.0,0.0,41085.0,0.0,597.0,0.0,0.0,0.0,0.0,2131.0,143250.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4028.0,0.0,113.0,83.0,0.0,Cecum,D42C
D42E08D,0.0,8.0,243.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,19329.0,658.0,0.0,0.0,53.0,0.0,0.0,11.0,1154.0,0.0,0.0,43.0,0.0,Duodenum,D42D
D42E08I,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,142728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E08J,21.0,0.0,56.0,0.0,5313.0,0.0,36.0,0.0,0.0,0.0,0.0,670.0,336498.0,36.0,0.0,8.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,Jejunum,D42J
D42E09C,58.0,0.0,279.0,0.0,28127.0,0.0,745.0,0.0,0.0,0.0,0.0,2999.0,127770.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4506.0,0.0,16.0,8617.0,0.0,Cecum,D42C
D42E09D,13.0,0.0,252.0,0.0,800.0,0.0,13.0,0.0,0.0,0.0,0.0,122219.0,30615.0,640.0,0.0,0.0,98.0,0.0,0.0,26.0,1286.0,0.0,0.0,79.0,5.0,Duodenum,D42D
D42E09I,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,116743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E09J,0.0,0.0,102.0,0.0,271.0,0.0,28.0,0.0,0.0,0.0,0.0,12715.0,168445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,662.0,0.0,Jejunum,D42J
D42E10C,0.0,0.0,129.0,0.0,44548.0,0.0,16.0,0.0,0.0,0.0,0.0,1054.0,91325.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2432.0,0.0,3.0,4.0,0.0,Cecum,D42C
D42E10D,0.0,0.0,113.0,0.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,72360.0,105936.0,308.0,0.0,0.0,27.0,0.0,0.0,7.0,1015.0,0.0,0.0,26.0,0.0,Duodenum,D42D
D42E10I,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,138260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Ileum,D42I
D42E10J,0.0,0.0,36.0,0.0,1760.0,0.0,6.0,0.0,0.0,0.0,0.0,543.0,337686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,Jejunum,D42J
